"DISTRITO","MUNICIPIO","MICROREGIAO","MESOREGIAO","UF","CATEGORIA","LOCALIDADE","LON","LAT","ALT","TIPO"
CAMPO FORMOSO,PRESIDENTE DUTRA,IRECÊ,CENTRO NORTE BAIANO,BAHIA,POVOADO,CANOAOZINHO,-42.0470312813858,-11.3054659316872,"643.995544",RURAL
PRESIDENTE JÂNIO QUADROS,PRESIDENTE JÂNIO QUADROS,BRUMADO,CENTRO SUL BAIANO,BAHIA,CIDADE,PRESIDENTE JÂNIO QUADROS,-41.6824426344039,-14.685395366954,"697.093729",URBANO
PRESIDENTE JÂNIO QUADROS,PRESIDENTE JÂNIO QUADROS,BRUMADO,CENTRO SUL BAIANO,BAHIA,POVOADO,SERRA ESCURA,-41.8397177297941,-14.6079267921886,"656.775501",RURAL
PRESIDENTE TANCREDO NEVES,PRESIDENTE TANCREDO NEVES,VALENÇA,SUL BAIANO,BAHIA,CIDADE,PRESIDENTE TANCREDO NEVES,-39.4240598299107,-13.4708417736022,"202.668358",URBANO
PRESIDENTE TANCREDO NEVES,PRESIDENTE TANCREDO NEVES,VALENÇA,SUL BAIANO,BAHIA,POVOADO,CORTE DE PEDRA,-39.45094216111,-13.5105518394762,"185.856029",RURAL
PRESIDENTE TANCREDO NEVES,PRESIDENTE TANCREDO NEVES,VALENÇA,SUL BAIANO,BAHIA,POVOADO,MOENDA,-39.4005468775464,-13.3883951808041,"206.480085",RURAL
PRESIDENTE TANCREDO NEVES,PRESIDENTE TANCREDO NEVES,VALENÇA,SUL BAIANO,BAHIA,POVOADO,UMBAUBA,-39.3684747406417,-13.4850850932226,"211.072677",RURAL
PRESIDENTE TANCREDO NEVES,PRESIDENTE TANCREDO NEVES,VALENÇA,SUL BAIANO,BAHIA,POVOADO,TABULEIRO DE ITABAINA,-39.4112612768195,-13.4799832609655,"179.445871",RURAL
QUEIMADAS,QUEIMADAS,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,CIDADE,QUEIMADAS,-39.6264068266007,-10.9763905291559,"283.298156",URBANO
QUEIMADAS,QUEIMADAS,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,ALECRIM,-39.857304450625,-11.0538937472149,"308.341289",RURAL
QUEIMADAS,QUEIMADAS,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,ALAGOINHAS,-39.6536749294642,-10.8319647627248,"316.644908",RURAL
QUEIMADAS,QUEIMADAS,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,GREGÓRIO (NÚCLEO COLONIAL),-39.6285648684673,-11.0704829492981,"351.779053",RURAL
QUEIMADAS,QUEIMADAS,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,ESPANTA GADO,-39.9326271696984,-10.9176725943134,"327.034918",RURAL
CORONEL JOÃO BORGES,QUEIMADAS,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,VILA,CORONEL JOÃO BORGES,-39.7399635556677,-11.2423957563038,"352.250185",URBANO
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,CIDADE,QUIJINGUE,-39.2066092540489,-10.7516723300366,"358.65732",URBANO
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,LAGOA DO JUNCO,-39.0452224457727,-10.8044848015,"353.524656",RURAL
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,BOA VISTA DO ZEZÉ,-39.2410002462178,-10.7220713414999,"340.648344",RURAL
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,LAGOINHA DAS PEDRAS,-39.218528993554,-10.7049560215,"338.155112",RURAL
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,SERRA BRANCA,-39.1745911584538,-10.6964228813307,"402.160507",RURAL
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,LAGOA DA EMA,-39.1244571527625,-10.6785983795,"350.768913",RURAL
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,SÍTIO,-39.1758330271591,-10.8745430954999,"341.549388",RURAL
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,LAGOA DOS CÁGADOS,-39.075810614065,-10.7607772639999,"345.976406",RURAL
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,LAGOA DO BARRO,-39.1360279770157,-10.9098478309999,"259.896584",RURAL
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,MONTE CRUZEIRO,-39.1008460400162,-10.9566121929999,"273.180192",RURAL
QUIJINGUE,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,ALTO,-39.1877775770304,-10.904298961,"318.673617",RURAL
ALGODÕES,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,VILA,ALGODÕES,-39.0545647039167,-10.6864872468002,"365.563028",URBANO
ALGODÕES,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,QUEIMADA,-39.0200396193929,-10.6549400759999,"341.62277",RURAL
ALGODÕES,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,TERRA BRANCA,-39.0254073285669,-10.6918894699999,"340.171779",RURAL
ALGODÕES,QUIJINGUE,EUCLIDES DA CUNHA,NORDESTE BAIANO,BAHIA,POVOADO,MACETÉ,-38.9823916823679,-10.7411071964999,"229.323869",RURAL
TAPUIA,CAMAMU,VALENÇA,SUL BAIANO,BAHIA,POVOADO,IRAPIRUNA,-39.3382517558475,-14.148608391433,"92.162056",RURAL
TAPUIA,CAMAMU,VALENÇA,SUL BAIANO,BAHIA,PROJETO DE ASSENTAME,AGROVILA DO PA DANDARA DOS PALMARES,-39.1412882518112,-14.0380377039876,"109.380634",RURAL
CAMPO ALEGRE DE LOURDES,CAMPO ALEGRE DE LOURDES,JUAZEIRO,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,CIDADE,CAMPO ALEGRE DE LOURDES,-43.0122984390904,-9.51715411399994,"475.44413",URBANO
CAMPO ALEGRE DE LOURDES,CAMPO ALEGRE DE LOURDES,JUAZEIRO,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,POVOADO,ANGICO,-42.7513672651009,-9.62526042699994,"484.295192",RURAL
COCOS,COCOS,SANTA MARIA DA VITÓRIA,EXTREMO OESTE BAIANO,BAHIA,POVOADO,SÃO JOÃO DO PORTO ALEGRE,-44.5258612933867,-14.2612938683725,"513.272878",RURAL
COCOS,COCOS,SANTA MARIA DA VITÓRIA,EXTREMO OESTE BAIANO,BAHIA,POVOADO,NOVACI,-44.5156576222565,-14.2734473342447,"527.41788",RURAL
COCOS,COCOS,SANTA MARIA DA VITÓRIA,EXTREMO OESTE BAIANO,BAHIA,POVOADO,CAJUEIRO,-45.3090936671189,-14.8301001143039,"688.758702",RURAL
COCOS,COCOS,SANTA MARIA DA VITÓRIA,EXTREMO OESTE BAIANO,BAHIA,POVOADO,ÁGUA DO CARMO,-44.4438268938766,-14.0409825206407,"648.294245",RURAL
CONCEIÇÃO DA FEIRA,CONCEIÇÃO DA FEIRA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,BAHIA,CIDADE,CONCEIÇÃO DA FEIRA,-38.9997807982437,-12.503991911881,"229.616148",URBANO
CONCEIÇÃO DA FEIRA,CONCEIÇÃO DA FEIRA,FEIRA DE SANTANA,CENTRO NORTE BAIANO,BAHIA,POVOADO,ONZE MIL VIRGENS,-38.9546002894056,-12.5023767526139,"225.185607",RURAL
CONCEIÇÃO DO ALMEIDA,CONCEIÇÃO DO ALMEIDA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,BAHIA,CIDADE,CONCEIÇÃO DO ALMEIDA,-39.1709464493763,-12.7780203224236,"216.773831",URBANO
CONCEIÇÃO DO ALMEIDA,CONCEIÇÃO DO ALMEIDA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,BAHIA,POVOADO,SÃO FRANCISCO DA MOMBAÇA,-39.13399365837,-12.796497988508,"208.551037",RURAL
CONCEIÇÃO DO ALMEIDA,CONCEIÇÃO DO ALMEIDA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,BAHIA,POVOADO,SAPATUÍ,-39.1692500744482,-12.8343853731087,"209.475105",RURAL
CONCEIÇÃO DO ALMEIDA,CONCEIÇÃO DO ALMEIDA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,BAHIA,POVOADO,NOVO PARAISO,-39.1823577543629,-12.7930396300115,"182.914902",RURAL
COMÉRCIO,CONCEIÇÃO DO ALMEIDA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,BAHIA,VILA,COMÉRCIO,-39.2245634279626,-12.8423983454196,"212.67534",URBANO
COMÉRCIO,CONCEIÇÃO DO ALMEIDA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,BAHIA,POVOADO,PAU DE CEDRO,-39.3217728475796,-12.8285786393171,"229.397571",RURAL
RIO DA DONA,CONCEIÇÃO DO ALMEIDA,SANTO ANTÔNIO DE JESUS,METROPOLITANA DE SALVADOR,BAHIA,VILA,RIO DA DONA,-39.3283010570041,-12.9559967453601,"231.825927",URBANO
CONCEIÇÃO DO COITÉ,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,CIDADE,CONCEIÇÃO DO COITÉ,-39.2816841782278,-11.5618258458634,"421.784086",URBANO
CONCEIÇÃO DO COITÉ,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,ITALMA,-39.3758122199286,-11.6364781192171,"287.863692",RURAL
CONCEIÇÃO DO COITÉ,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,SANTA ROSA,-39.3292911815373,-11.5067457073941,"367.19252",RURAL
CONCEIÇÃO DO COITÉ,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,BOA VISTA,-39.2838967202536,-11.4887348340391,"367.51141",RURAL
CONCEIÇÃO DO COITÉ,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,VILA CARNEIRO,-39.2578865712958,-11.5109495582713,"402.856157",RURAL
CONCEIÇÃO DO COITÉ,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,ONÇA,-39.2752179185181,-11.63281980273,"343.284507",RURAL
CONCEIÇÃO DO COITÉ,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,PROJETO DE ASSENTAME,AGROVILA DO PA NOVA PALMARES,-39.3023267004978,-11.4641658630705,"337.061256",RURAL
CONCEIÇÃO DO COITÉ,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,LAGOATÃ,-39.3381470370749,-11.5948618328771,"304.702313",RURAL
CONCEIÇÃO DO COITÉ,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,MALHADOR,-39.3296072890645,-11.5643896222913,"351.633184",RURAL
BANDIAÇU,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,VILA,BANDIAÇU,-39.1735337093127,-11.5956369828625,"328.565454",URBANO
JOAZEIRO,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,VILA,JOAZEIRO,-39.2752585648679,-11.6696306600353,"314.341998",URBANO
SÃO JOÃO,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,VILA,SÃO JOÃO,-39.393440573755,-11.5478692631801,"313.628855",URBANO
SÃO JOÃO,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,CARUARU,-39.3807480375106,-11.5652924047537,"303.413119",RURAL
SÃO JOÃO,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,SÃO ROQUE,-39.4159620516792,-11.5944920408976,"272.16429",RURAL
SÃO JOÃO,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,IPUEIRINHA,-39.4332455444374,-11.6088008259562,"279.300391",RURAL
SALGADÁLIA,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,VILA,SALGADÁLIA,-39.1927104891372,-11.4536149649807,"414.458246",URBANO
SALGADÁLIA,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,VÁRZEA DA PEDRA,-39.2399399134492,-11.2145016418868,"356.638588",RURAL
SALGADÁLIA,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,ITARERU,-39.2798350565272,-11.3653325586821,"334.10093",RURAL
AROEIRA,CONCEIÇÃO DO COITÉ,SERRINHA,NORDESTE BAIANO,BAHIA,VILA,AROEIRA,-39.2007077599655,-11.6698605425081,"306.549818",URBANO
CONCEIÇÃO DO JACUÍPE,CONCEIÇÃO DO JACUÍPE,FEIRA DE SANTANA,CENTRO NORTE BAIANO,BAHIA,CIDADE,CONCEIÇÃO DO JACUÍPE,-38.7636737165227,-12.322946459029,"205.126237",URBANO
CONCEIÇÃO DO JACUÍPE,CONCEIÇÃO DO JACUÍPE,FEIRA DE SANTANA,CENTRO NORTE BAIANO,BAHIA,POVOADO,PICADO,-38.7282721560675,-12.3252283710032,"216.694916",RURAL
CONCEIÇÃO DO JACUÍPE,CONCEIÇÃO DO JACUÍPE,FEIRA DE SANTANA,CENTRO NORTE BAIANO,BAHIA,POVOADO,BESSA,-38.8169975344818,-12.3671774530681,"225.93357",RURAL
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,CIDADE,CONDE,-37.6069779820631,-11.8134317610463,"6.795436",URBANO
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,AUI,SÍTIO DO CONDE,-37.5669951696458,-11.8475522184005,"3.495251",URBANO
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,AUI,BARRA DO TARIRI,-37.618167159538,-11.9637938021709,"4.287513",URBANO
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,POVOADO,ALTAMIRA,-37.8131446862397,-11.77733565639,"124.622597",RURAL
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,POVOADO,COBÓ,-37.5583261358539,-11.7605832737239,"4.277614",RURAL
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,POVOADO,SEMPRE VIVA,-37.5627858002655,-11.7674197558891,"6.340309",RURAL
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,POVOADO,SIRIBINHA,-37.5243886137486,-11.7630350885668,"4.961284",RURAL
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,POVOADO,BURI,-37.5547592906767,-11.786379273794,"5.412807",RURAL
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,POVOADO,RIACHO SECO,-37.6647742883872,-11.964434752602,"9.742812",RURAL
CONDE,CONDE,ENTRE RIOS,NORDESTE BAIANO,BAHIA,POVOADO,CANGURITO,-37.6958927291274,-11.9522385707894,"32.488129",RURAL
PALMIRA,ITAJU DO COLÔNIA,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,VILA,PALMIRA,-39.5732012550199,-15.1758938144359,"204.907679",URBANO
ITAJUÍPE,ITAJUÍPE,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,CIDADE,ITAJUÍPE,-39.3817881541009,-14.6780189897835,"99.081983",URBANO
ITAJUÍPE,ITAJUÍPE,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,POVOADO,RUINHA DE SÃO CRISTÓVÃO,-39.414146321385,-14.6821803260471,"127.785109",RURAL
ITAJUÍPE,ITAJUÍPE,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,POVOADO,SEQUEIRO GRANDE,-39.4276076890707,-14.6874319889197,"139.775361",RURAL
PRADOSO,VITÓRIA DA CONQUISTA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,VILA,PRADOSO,-40.9592004486804,-14.8375530927873,"877.046229",URBANO
SÃO JOÃO DA VITÓRIA,VITÓRIA DA CONQUISTA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,VILA,SÃO JOÃO DA VITÓRIA,-41.0810458746195,-15.1080552838445,"790.737298",URBANO
SÃO SEBASTIÃO,VITÓRIA DA CONQUISTA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,VILA,SÃO SEBASTIÃO,-40.6499997766631,-14.7759096180819,"878.183409",URBANO
SÃO SEBASTIÃO,VITÓRIA DA CONQUISTA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,POVOADO,CHOÇA,-40.7582829994236,-14.8186136732492,"893.435856",RURAL
VEREDINHA,VITÓRIA DA CONQUISTA,VITÓRIA DA CONQUISTA,CENTRO SUL BAIANO,BAHIA,VILA,VEREDINHA,-41.0876844032681,-15.2117317019282,"809.173969",URBANO
WAGNER,WAGNER,SEABRA,CENTRO SUL BAIANO,BAHIA,CIDADE,WAGNER,-41.169626985929,-12.2842507899379,"491.798358",URBANO
WAGNER,WAGNER,SEABRA,CENTRO SUL BAIANO,BAHIA,POVOADO,PA SÃO SEBASTIÃO DO UTINGA,-41.1713180590214,-12.3463979441499,"441.09164",RURAL
WAGNER,WAGNER,SEABRA,CENTRO SUL BAIANO,BAHIA,POVOADO,CACHOEIRINHA,-41.2033437207598,-12.1991458105444,"510.987963",RURAL
WANDERLEY,WANDERLEY,COTEGIPE,EXTREMO OESTE BAIANO,BAHIA,CIDADE,WANDERLEY,-43.8889295198526,-12.1201503140061,"553.542351",URBANO
WANDERLEY,WANDERLEY,COTEGIPE,EXTREMO OESTE BAIANO,BAHIA,POVOADO,OLHO D'ÁGUA,-44.0315582618892,-12.0155875741161,"614.810126",RURAL
WANDERLEY,WANDERLEY,COTEGIPE,EXTREMO OESTE BAIANO,BAHIA,POVOADO,CADETE,-43.9004111871342,-12.0894371000756,"542.649854",RURAL
WANDERLEY,WANDERLEY,COTEGIPE,EXTREMO OESTE BAIANO,BAHIA,PROJETO DE ASSENTAME,AGROVILA DO PA CAMPO ALEGRE,-43.9147172608504,-11.678561161106,"429.793674",RURAL
WANDERLEY,WANDERLEY,COTEGIPE,EXTREMO OESTE BAIANO,BAHIA,POVOADO,GOIABEIRA,-43.9885078250592,-11.5089029920329,"419.594996",RURAL
WENCESLAU GUIMARÃES,WENCESLAU GUIMARÃES,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,CIDADE,WENCESLAU GUIMARÃES,-39.4796708031912,-13.688587752525,"134.593603",URBANO
WENCESLAU GUIMARÃES,WENCESLAU GUIMARÃES,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,POVOADO,INDAIÁ OU PALMEIRAS,-39.5584999831611,-13.7173902369999,"147.557812",RURAL
WENCESLAU GUIMARÃES,WENCESLAU GUIMARÃES,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,POVOADO,COCÃO,-39.6083601600856,-13.6027732119999,"216.199767",RURAL
WENCESLAU GUIMARÃES,WENCESLAU GUIMARÃES,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,LUGAREJO,PA NOVO HORIZONTE,-39.7851384956596,-13.5380903679999,"595.920361",RURAL
WENCESLAU GUIMARÃES,WENCESLAU GUIMARÃES,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,POVOADO,NOVA ESPERANÇA,-39.6995550386312,-13.6017444199999,"284.030175",RURAL
WENCESLAU GUIMARÃES,WENCESLAU GUIMARÃES,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,POVOADO,RIO PRETO,-39.4955904250031,-13.6034397445,"207.767779",RURAL
WENCESLAU GUIMARÃES,WENCESLAU GUIMARÃES,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,PROJETO DE ASSENTAME,AGROVILA DO PA BOA SORTE,-39.721962824819,-13.5424190429999,"395.866272",RURAL
WENCESLAU GUIMARÃES,WENCESLAU GUIMARÃES,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,PROJETO DE ASSENTAME,AGROVILA DO PA ERNESTO CHE GUEVARA,-39.4733295784498,-13.6766049424473,"137.088608",RURAL
WENCESLAU GUIMARÃES,WENCESLAU GUIMARÃES,ILHÉUS-ITABUNA,SUL BAIANO,BAHIA,PROJETO DE ASSENTAME,AGROVILA DO PA VILA TANCREDO NEVES,-39.6144425826324,-13.6827255245,"176.142668",RURAL
XIQUE-XIQUE,XIQUE-XIQUE,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,CIDADE,XIQUE-XIQUE,-42.7255080011618,-10.8249744181433,"406.255512",URBANO
XIQUE-XIQUE,XIQUE-XIQUE,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,POVOADO,NOVA IGUIRA,-42.6841029111075,-10.7745237227916,"408.363625",RURAL
XIQUE-XIQUE,XIQUE-XIQUE,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,POVOADO,UTINGA,-42.9475241287119,-10.988289204022,"403.930526",RURAL
COPIXABA,XIQUE-XIQUE,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,VILA,COPIXABA,-43.1332760437183,-11.3359046521086,"410.074241",URBANO
COPIXABA,XIQUE-XIQUE,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,POVOADO,RETIRO DA PICADA,-43.2146530290732,-11.4769518627391,"413.130263",RURAL
COPIXABA,XIQUE-XIQUE,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,POVOADO,CAPÃO DO MARTINS,-42.9550345733183,-11.031183614564,"403.96907",RURAL
IGUIRA,XIQUE-XIQUE,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,VILA,IGUIRA,-42.6599910842972,-10.6084481681191,"393.870637",URBANO
IGUIRA,XIQUE-XIQUE,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,POVOADO,RUMO NOVO,-42.6163537932568,-10.6263659193639,"404.264498",RURAL
IGUIRA,XIQUE-XIQUE,BARRA,VALE SÃO-FRANCISCANO DA BAHIA,BAHIA,POVOADO,BOA VISTA DE SANTO ANTÔNIO,-42.5685427412295,-10.5131714355141,"399.048278",RURAL
ABADIA DOS DOURADOS,ABADIA DOS DOURADOS,PATROCÍNIO,TRIÂNGULO MINEIRO/ALTO PARANAÍ,MINAS GERAIS,CIDADE,ABADIA DOS DOURADOS,-47.3968324406222,-18.487564958939,"753.124911",URBANO
ABAETÉ,ABAETÉ,TRÊS MARIAS,CENTRAL MINEIRA,MINAS GERAIS,CIDADE,ABAETÉ,-45.4461914172049,-19.1558476941445,"644.739909",URBANO
ABAETÉ,ABAETÉ,TRÊS MARIAS,CENTRAL MINEIRA,MINAS GERAIS,AUI,PAREDÃO,-45.2070488558498,-19.2172010536288,"619.116052",URBANO
ABAETÉ,ABAETÉ,TRÊS MARIAS,CENTRAL MINEIRA,MINAS GERAIS,POVOADO,PATOS DO ABAETÉ,-45.5510265991572,-19.0003113413731,"620.219624",RURAL
ABRE CAMPO,ABRE CAMPO,MANHUAÇU,ZONA DA MATA,MINAS GERAIS,CIDADE,ABRE CAMPO,-42.4809899866789,-20.3014452838404,"589.830145",URBANO
ABRE CAMPO,ABRE CAMPO,MANHUAÇU,ZONA DA MATA,MINAS GERAIS,POVOADO,CACHOEIRA DO LIVRAMENTO,-42.4808956067803,-20.343515492633,"628.65873",RURAL
GRANADA,ABRE CAMPO,MANHUAÇU,ZONA DA MATA,MINAS GERAIS,VILA,GRANADA,-42.3893471547892,-20.1678550728563,"474.125205",URBANO
ACAIACA,ACAIACA,PONTE NOVA,ZONA DA MATA,MINAS GERAIS,CIDADE,ACAIACA,-43.1482389018347,-20.3604089312559,"492.791017",URBANO
ACAIACA,ACAIACA,PONTE NOVA,ZONA DA MATA,MINAS GERAIS,POVOADO,PALMEIRA DE FORA,-43.0508126769699,-20.4162353064675,"575.776703",RURAL
AÇUCENA,AÇUCENA,IPATINGA,VALE DO RIO DOCE,MINAS GERAIS,CIDADE,AÇUCENA,-42.5462108797345,-19.0767128936334,"473.702083",URBANO
AÇUCENA,AÇUCENA,IPATINGA,VALE DO RIO DOCE,MINAS GERAIS,POVOADO,SÃO FRANCISCO,-42.4794248176888,-19.0606635467748,"663.888723",RURAL
AÇUCENA,AÇUCENA,IPATINGA,VALE DO RIO DOCE,MINAS GERAIS,POVOADO,RUINHA,-42.5404125325597,-19.1162276743664,"413.080689",RURAL
ARAMIRIM,AÇUCENA,IPATINGA,VALE DO RIO DOCE,MINAS GERAIS,VILA,ARAMIRIM,-42.4797281832415,-18.9969904194711,"473.521877",URBANO
FELICINA,AÇUCENA,IPATINGA,VALE DO RIO DOCE,MINAS GERAIS,VILA,FELICINA,-42.3843309534601,-19.0764536524297,"270.441354",URBANO
GAMA,AÇUCENA,IPATINGA,VALE DO RIO DOCE,MINAS GERAIS,VILA,GAMA,-42.3901273794274,-19.1193922499472,"277.529713",URBANO
NAQUE-NANUQUE,AÇUCENA,IPATINGA,VALE DO RIO DOCE,MINAS GERAIS,VILA,NAQUE-NANUQUE,-42.4297635812979,-19.1858688441979,"205.6124",URBANO
UMBURANAS,UMBURANAS,SENHOR DO BONFIM,CENTRO NORTE BAIANO,BAHIA,POVOADO,ANIBAL,-41.3787565112429,-10.7404684887927,"765.983501",RURAL
ÁGUA BOA,ÁGUA BOA,PEÇANHA,VALE DO RIO DOCE,MINAS GERAIS,POVOADO,CATEQUESE,-42.2150799011448,-18.1011932033552,"317.526275",RURAL
ÁGUA BOA,ÁGUA BOA,PEÇANHA,VALE DO RIO DOCE,MINAS GERAIS,POVOADO,GRAMINHA,-42.2642847578228,-18.2328172412978,"812.564985",RURAL
BARROCAS,BARROCAS,SERRINHA,NORDESTE BAIANO,BAHIA,CIDADE,BARROCAS,-39.0786688809182,-11.5291128520783,"379.547004",URBANO
BARROCAS,BARROCAS,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,NOVA BRASÍLIA,-39.0942412076994,-11.597326373558,"375.508749",RURAL
BARROCAS,BARROCAS,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,LADEIRA,-39.1197573247172,-11.6141207916788,"363.730063",RURAL
BARROCAS,BARROCAS,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,CURRALINHO,-39.1430281318235,-11.6078307838172,"331.130936",RURAL
BARROCAS,BARROCAS,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,OURICURI,-39.1127763611046,-11.5612446728479,"338.343126",RURAL
BARROCAS,BARROCAS,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,ROSÁRIO,-39.1196394869211,-11.5230376870972,"361.068054",RURAL
BARROCAS,BARROCAS,SERRINHA,NORDESTE BAIANO,BAHIA,POVOADO,CEDRO,-39.0615099331907,-11.5207749974868,"366.876041",RURAL
